Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Identifier_encoded
NCC07,12.857645184135976,Low Fat,0.023835164,2258.7843002197783,103.3964,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3050.6956,0.5997434252726106
FDT52,9.695,Regular,0.047503317999999996,2132.8677436915864,244.6144,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3185.1872,0.5965362411802437
FDK09,12.857645184135976,Low Fat,0.160665697,2277.3217391666685,227.5352,OUT019,1985,Small,1876.9091591289784,339.8285004616805,916.1408,0.33867864015394483
NCQ30,7.725,Low Fat,0.048661040999999995,2258.7843002197783,123.7414,OUT010,1998,High,2279.6276513432786,339.8285004616805,121.8414,0.3559974342527261
FDZ60,12.857645184135976,Low Fat,0.208987123,1952.9712070987655,106.0596,OUT019,1985,Small,1876.9091591289784,339.8285004616805,215.7192,0.33867864015394483
NCK18,9.6,Low Fat,0.006692529,2258.7843002197783,164.9184,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2972.1312,0.5978191148171905
FDV11,9.1,Regular,0.136695145,2204.132226294819,173.4054,OUT010,1998,High,2279.6276513432786,339.8285004616805,875.5269999999999,0.3559974342527261
FDR25,17.0,Regular,0.140311123,2225.194903852079,265.6884,OUT017,2007,High,2323.990558850987,2316.1811481083005,2649.884,0.5939704939063503
FDB26,14.0,Regular,0.031330907000000005,2225.194903852079,52.364,OUT045,2002,High,2323.990558850987,2316.1811481083005,745.696,0.5958948043617703
DRD01,12.1,Regular,0.061521569000000005,2006.5117348314586,55.8614,OUT017,2007,High,2323.990558850987,2316.1811481083005,1436.7964,0.5939704939063503
FDG32,19.85,Low Fat,0.176991029,2289.009591558443,221.5772,OUT017,2007,High,2323.990558850987,2316.1811481083005,3558.0352,0.5939704939063503
FDY49,17.2,Regular,0.0120098,2225.194903852079,163.1184,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2807.0128,0.5965362411802437
FDD26,8.71,Regular,0.072141818,2225.194903852079,183.3924,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2776.386,0.5965362411802437
FDC22,6.89,Regular,0.136984147,2277.3217391666685,192.68200000000002,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2703.1479999999997,0.5952533675432969
DRD27,18.75,Low Fat,0.0,2232.5425970674487,97.9042,OUT045,2002,High,2323.990558850987,2316.1811481083005,1686.4714,0.5958948043617703
FDA44,12.857645184135976,Low Fat,0.052964982,2289.009591558443,57.793,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1754.3829999999998,0.5997434252726106
FDW01,14.5,Low Fat,0.0,2225.194903852079,154.4682,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1524.682,0.5978191148171905
FDV32,12.857645184135976,Low Fat,0.155316936,2289.009591558443,64.15100000000001,OUT019,1985,Small,1876.9091591289784,339.8285004616805,316.255,0.33867864015394483
FDK32,12.857645184135976,Regular,0.048738407000000004,2289.009591558443,152.8682,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5031.4506,0.5997434252726106
NCA05,20.75,Low Fat,0.0,2010.0002650000006,149.4734,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2969.468,0.5978191148171905
FDR10,17.6,Low Fat,0.010031539,2277.3217391666685,161.5552,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1787.0072,0.5978191148171905
FDL22,16.85,Low Fat,0.036383293,2277.3217391666685,91.0488,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1086.5856,0.5965362411802437
FDD10,20.6,Regular,0.0,2277.3217391666685,178.1344,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3568.688,0.5965362411802437
FDW25,5.175,Low Fat,0.03736783,2225.194903852079,86.9224,OUT013,1987,High,2279.6276513432786,2316.1811481083005,255.6672,0.5978191148171905
FDR47,17.85,Low Fat,0.087604647,2204.132226294819,196.9794,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1560.6352,0.5965362411802437
DRF27,8.93,Low Fat,0.028461452999999998,2232.5425970674487,152.234,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,5053.4220000000005,0.5965362411802437
FDQ48,12.857645184135976,Regular,0.034244601,1952.9712070987655,97.2726,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1957.4520000000002,0.5997434252726106
FDS37,7.655,Low Fat,0.031938827999999995,2225.194903852079,114.1492,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1158.492,0.5965362411802437
NCI18,18.35,Low Fat,0.014024028000000001,2258.7843002197783,224.5746,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2692.4952,0.5965362411802437
NCJ42,12.857645184135976,Low Fat,0.014232071,2258.7843002197783,100.9332,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1743.0644,0.5997434252726106
FDY48,14.0,Low Fat,0.023730384,1952.9712070987655,104.3332,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1435.4648,0.5965362411802437
FDB39,11.6,Low Fat,0.038578846,2232.5425970674487,56.1272,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,671.1264,0.5965362411802437
DRI37,15.85,Low Fat,0.10803618699999999,2006.5117348314586,57.3904,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,703.0848,0.5952533675432969
FDB58,10.5,Regular,0.013572808,2277.3217391666685,143.2154,OUT017,2007,High,2323.990558850987,2316.1811481083005,1559.9694,0.5939704939063503
FDV12,16.7,Regular,0.06082402,1952.9712070987655,98.7384,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1773.6912,0.5978191148171905
NCU06,17.6,Low Fat,0.074345142,2258.7843002197783,230.90099999999998,OUT013,1987,High,2279.6276513432786,2316.1811481083005,4364.319,0.5978191148171905
FDU34,18.25,Low Fat,0.075501241,2277.3217391666685,123.1046,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,249.0092,0.5952533675432969
FDP31,21.1,Regular,0.16216286,2289.009591558443,62.2168,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,383.5008,0.5952533675432969
FDV11,9.1,Regular,0.081652352,2204.132226294819,177.0054,OUT035,2004,Small,2323.990558850987,2316.1811481083005,2101.2648,0.5965362411802437
NCY06,15.25,Low Fat,0.061434045,2258.7843002197783,130.9968,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2348.9424,0.5952533675432969
NCV41,14.35,Low Fat,0.017073332,2010.0002650000006,109.5228,OUT045,2002,High,2323.990558850987,2316.1811481083005,1657.842,0.5958948043617703
FDQ52,12.857645184135976,Low Fat,0.11880685699999999,2132.8677436915864,248.8434,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,6705.2718,0.5997434252726106
FDM38,5.885,Regular,0.092694107,2225.194903852079,53.6982,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1525.3478,0.5978191148171905
FDA14,16.1,Low Fat,0.065183228,2232.5425970674487,148.076,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1464.76,0.5965362411802437
FDB23,12.857645184135976,Regular,0.005561538,2374.3327729729745,224.0062,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3837.0054,0.5997434252726106
DRH49,19.7,Low Fat,0.024635077000000002,2006.5117348314586,84.1592,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1073.2696,0.5978191148171905
FDI40,11.5,Regular,0.126313413,2132.8677436915864,100.6358,OUT017,2007,High,2323.990558850987,2316.1811481083005,2010.7160000000001,0.5939704939063503
FDR37,16.5,Regular,0.066383907,2111.8086509090913,180.4292,OUT045,2002,High,2323.990558850987,2316.1811481083005,2189.1504,0.5958948043617703
FDS16,15.15,Regular,0.066279832,2132.8677436915864,147.876,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4540.755999999999,0.5965362411802437
FDT15,12.15,Regular,0.042681522,2158.9779105882344,184.295,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2014.045,0.5965362411802437
FDL32,15.7,Regular,0.0,2289.009591558443,112.4544,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1230.3984,0.5978191148171905
FDB39,11.6,Low Fat,0.038736837999999996,2232.5425970674487,55.8272,OUT017,2007,High,2323.990558850987,2316.1811481083005,1454.1072,0.5939704939063503
FDX40,12.85,Low Fat,0.098910759,2132.8677436915864,37.6164,OUT013,1987,High,2279.6276513432786,2316.1811481083005,308.9312,0.5978191148171905
DRD13,15.0,Low Fat,0.049178998,2006.5117348314586,65.6168,OUT045,2002,High,2323.990558850987,2316.1811481083005,639.168,0.5958948043617703
FDZ43,11.0,Regular,0.057011062,2289.009591558443,241.9512,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2908.2144,0.5978191148171905
DRM59,5.88,Low Fat,0.003589104,2139.2216224299054,155.5998,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1691.7978,0.5978191148171905
NCZ18,7.825,Low Fat,0.0,2258.7843002197783,253.4698,OUT017,2007,High,2323.990558850987,2316.1811481083005,6849.0846,0.5939704939063503
FDH52,12.857645184135976,Regular,0.043690499,2132.8677436915864,60.2194,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1733.7432,0.5997434252726106
FDM25,10.695,Regular,0.10154201,2111.8086509090913,173.7712,OUT010,1998,High,2279.6276513432786,339.8285004616805,175.7712,0.3559974342527261
NCP05,12.857645184135976,Low Fat,0.025164132000000002,2010.0002650000006,152.6024,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,6072.096,0.5997434252726106
FDY38,13.6,Regular,0.119077255,2232.5425970674487,231.23,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2330.3,0.5978191148171905
FDO37,8.06,Low Fat,0.021497594,2111.8086509090913,230.3326,OUT017,2007,High,2323.990558850987,2316.1811481083005,1386.1956,0.5939704939063503
FDV49,12.857645184135976,Low Fat,0.025702129,2225.194903852079,262.6226,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,7136.7102,0.5997434252726106
NCP02,7.105,Low Fat,0.075000682,2258.7843002197783,61.0562,OUT010,1998,High,2279.6276513432786,339.8285004616805,296.281,0.3559974342527261
NCJ19,18.6,Low Fat,0.11841968300000001,1926.139701775148,58.3588,OUT045,2002,High,2323.990558850987,2316.1811481083005,1545.9876,0.5958948043617703
FDW44,9.5,Regular,0.035151215,2289.009591558443,171.8448,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2556.672,0.5965362411802437
FDU56,16.85,Low Fat,0.04441405599999999,2289.009591558443,182.4266,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2028.6926,0.5965362411802437
FDZ58,17.85,Low Fat,0.052471995,2277.3217391666685,123.7072,OUT017,2007,High,2323.990558850987,2316.1811481083005,2450.144,0.5939704939063503
FDZ15,13.1,Low Fat,0.020853376,2232.5425970674487,117.4782,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1906.8512,0.5978191148171905
NCI06,11.3,Low Fat,0.047791877999999996,2258.7843002197783,180.766,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,5033.448,0.5965362411802437
FDD36,13.3,Low Fat,0.02136022,1952.9712070987655,120.4124,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1777.6860000000001,0.5952533675432969
FDD56,15.2,Regular,0.103988736,2289.009591558443,177.0054,OUT045,2002,High,2323.990558850987,2316.1811481083005,3677.2134,0.5958948043617703
FDX27,20.7,Regular,0.114581955,2232.5425970674487,94.3436,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,945.436,0.5952533675432969
FDG50,7.405,Low Fat,0.02556185,2225.194903852079,89.7146,OUT010,1998,High,2279.6276513432786,339.8285004616805,182.4292,0.3559974342527261
FDU36,6.15,Low Fat,0.046459438,1952.9712070987655,100.5384,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1675.1528,0.5952533675432969
FDJ15,11.35,Regular,0.023322477999999997,2232.5425970674487,182.5608,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3307.6944,0.5965362411802437
FDG32,19.85,Low Fat,0.175962247,2289.009591558443,223.0772,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1779.0176,0.5965362411802437
FDV15,12.857645184135976,Low Fat,0.255929096,2158.9779105882344,103.3648,OUT019,1985,Small,1876.9091591289784,339.8285004616805,311.5944,0.33867864015394483
FDS28,8.18,Regular,0.08233301900000001,2132.8677436915864,58.1588,OUT013,1987,High,2279.6276513432786,2316.1811481083005,343.5528,0.5978191148171905
FDU23,12.15,Low Fat,0.021757269,2204.132226294819,165.0184,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3302.368,0.5965362411802437
DRI03,6.03,Low Fat,0.0226994,2232.5425970674487,176.4028,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4250.4672,0.5965362411802437
FDH28,15.85,Regular,0.110653377,2132.8677436915864,36.9506,OUT017,2007,High,2323.990558850987,2316.1811481083005,759.012,0.5939704939063503
FDP16,18.6,Low Fat,0.06577152900000001,2132.8677436915864,245.7802,OUT010,1998,High,2279.6276513432786,339.8285004616805,245.6802,0.3559974342527261
NCQ29,12.0,Low Fat,0.0,2010.0002650000006,262.3278,OUT017,2007,High,2323.990558850987,2316.1811481083005,1561.9668,0.5939704939063503
NCH30,17.1,Low Fat,0.0,2258.7843002197783,114.686,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1358.2320000000002,0.5952533675432969
FDU31,10.5,Regular,0.024991056,2289.009591558443,217.9508,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2821.6604,0.5965362411802437
FDF04,17.5,Low Fat,0.013658248000000001,2132.8677436915864,256.3304,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,6199.9296,0.5965362411802437
FDZ20,16.1,Low Fat,0.034278413,2289.009591558443,255.2356,OUT013,1987,High,2279.6276513432786,2316.1811481083005,6867.0612,0.5978191148171905
NCK05,20.1,Low Fat,0.0,2010.0002650000006,61.3536,OUT010,1998,High,2279.6276513432786,339.8285004616805,183.7608,0.3559974342527261
FDV23,12.857645184135976,Low Fat,0.18530651399999998,2204.132226294819,125.6046,OUT019,1985,Small,1876.9091591289784,339.8285004616805,622.523,0.33867864015394483
FDA07,7.55,Regular,0.051794957999999995,2289.009591558443,122.6072,OUT010,1998,High,2279.6276513432786,339.8285004616805,122.5072,0.3559974342527261
FDL03,19.25,Regular,0.027058066000000002,2158.9779105882344,194.81099999999998,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2749.7540000000004,0.5978191148171905
FDX04,19.6,Regular,0.041740902,2132.8677436915864,49.2376,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,958.752,0.5952533675432969
FDV19,14.85,Regular,0.035400659,2289.009591558443,161.9578,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1444.1202,0.5952533675432969
FDP22,14.65,Regular,0.099535996,2277.3217391666685,52.2666,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,615.1992,0.5952533675432969
FDT34,9.3,Low Fat,0.17533647100000002,2277.3217391666685,107.0964,OUT017,2007,High,2323.990558850987,2316.1811481083005,1472.7496,0.5939704939063503
FDZ26,12.857645184135976,Regular,0.143319995,2232.5425970674487,237.5222,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,7170.666,0.5997434252726106
NCM43,14.5,Low Fat,0.01950565,1926.139701775148,163.921,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2446.815,0.5965362411802437
DRK35,8.365,Low Fat,0.071846495,2139.2216224299054,37.9506,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,569.259,0.5965362411802437
FDO20,12.85,Regular,0.0,2289.009591558443,252.3382,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,4794.4258,0.5965362411802437
FDO22,13.5,Regular,0.017887238,2277.3217391666685,79.49600000000001,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1438.128,0.5965362411802437
FDM46,7.365,Low Fat,0.159967845,2277.3217391666685,94.712,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1304.968,0.5965362411802437
FDO01,21.1,Regular,0.020718655,2111.8086509090913,130.4994,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2184.4898,0.5965362411802437
NCX05,12.857645184135976,Low Fat,0.096592065,2010.0002650000006,117.4492,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1621.8888,0.5997434252726106
FDI46,9.5,Low Fat,0.074460855,2277.3217391666685,253.6724,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,5033.448,0.5965362411802437
FDD11,12.85,Low Fat,0.030789913999999998,2374.3327729729745,254.90400000000002,OUT017,2007,High,2323.990558850987,2316.1811481083005,3036.048,0.5939704939063503
FDA32,14.0,Low Fat,0.030216782999999997,2289.009591558443,216.6192,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,3020.0688,0.5952533675432969
FDW32,18.35,Regular,0.094279004,2289.009591558443,86.3882,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1545.9876,0.5965362411802437
FDX22,12.857645184135976,Regular,0.04022593,2277.3217391666685,210.9928,OUT019,1985,Small,1876.9091591289784,339.8285004616805,210.3928,0.33867864015394483
FDQ47,7.155,Regular,0.16852746300000002,2204.132226294819,33.6874,OUT045,2002,High,2323.990558850987,2316.1811481083005,1023.3346,0.5958948043617703
FDT07,5.82,Regular,0.077304459,2289.009591558443,257.633,OUT035,2004,Small,2323.990558850987,2316.1811481083005,4613.994000000001,0.5965362411802437
NCQ43,17.75,Low Fat,0.0,1926.139701775148,108.6912,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1201.1032,0.5952533675432969
FDW07,18.0,Regular,0.142570104,2289.009591558443,88.2514,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1505.3738,0.5978191148171905
FDE35,7.06,Regular,0.043968652000000004,2374.3327729729745,57.6904,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,585.904,0.5965362411802437
FDC04,15.6,Low Fat,0.045076878,2232.5425970674487,241.3854,OUT045,2002,High,2323.990558850987,2316.1811481083005,2900.2248,0.5958948043617703
NCW53,12.857645184135976,Low Fat,0.030347403999999998,2010.0002650000006,192.5162,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3078.6592,0.5997434252726106
NCG07,12.3,Low Fat,0.052492122,2258.7843002197783,191.053,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3415.554,0.5965362411802437
FDQ03,15.0,Regular,0.077999504,2158.9779105882344,238.0248,OUT035,2004,Small,2323.990558850987,2316.1811481083005,1896.1984,0.5965362411802437
FDV46,18.2,Low Fat,0.012597384,2277.3217391666685,141.218,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2936.178,0.5978191148171905
NCM26,20.5,Low Fat,0.023179181,1926.139701775148,154.034,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2450.144,0.5965362411802437
DRA59,8.27,Regular,0.128126825,2006.5117348314586,183.6924,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1295.6468,0.5965362411802437
FDW13,12.857645184135976,Low Fat,0.097410707,2225.194903852079,52.7324,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,2492.7552,0.5997434252726106
DRF27,8.93,Low Fat,0.028417272,2232.5425970674487,154.534,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,2603.278,0.5965362411802437
FDT12,6.215,Regular,0.049902382,1952.9712070987655,225.8062,OUT017,2007,High,2323.990558850987,2316.1811481083005,3159.8868,0.5939704939063503
FDD40,20.25,Regular,0.014823358,2232.5425970674487,190.7162,OUT045,2002,High,2323.990558850987,2316.1811481083005,1154.4972,0.5958948043617703
FDN25,7.895,Regular,0.061424738,2111.8086509090913,57.7588,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1145.1760000000002,0.5952533675432969
FDE33,19.35,Regular,0.049594299,2289.009591558443,77.0644,OUT013,1987,High,2279.6276513432786,2316.1811481083005,2278.3676,0.5978191148171905
NCL29,9.695,Low Fat,0.113939434,2010.0002650000006,160.2604,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1901.5248,0.5965362411802437
NCO30,12.857645184135976,Low Fat,0.027532257999999997,2258.7843002197783,185.0608,OUT019,1985,Small,1876.9091591289784,339.8285004616805,551.2824,0.33867864015394483
FDB16,8.21,Low Fat,0.045016894,2232.5425970674487,87.6198,OUT045,2002,High,2323.990558850987,2316.1811481083005,1133.8574,0.5958948043617703
FDF16,7.3,Low Fat,0.086307051,2132.8677436915864,146.8076,OUT045,2002,High,2323.990558850987,2316.1811481083005,1330.2684,0.5958948043617703
FDL02,20.0,Regular,0.10408337599999999,2225.194903852079,107.4622,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3705.177,0.5965362411802437
FDO13,7.865,Low Fat,0.061154604,2111.8086509090913,165.3526,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1151.1682,0.5965362411802437
DRG27,12.857645184135976,Low Fat,0.184035253,2232.5425970674487,42.2138,OUT019,1985,Small,1876.9091591289784,339.8285004616805,40.6138,0.33867864015394483
FDX31,20.35,Regular,0.024815023999999998,2289.009591558443,234.0958,OUT010,1998,High,2279.6276513432786,339.8285004616805,467.3916,0.3559974342527261
FDX11,16.0,Regular,0.10691805199999999,1952.9712070987655,183.5634,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,4725.8484,0.5965362411802437
NCW41,18.0,Low Fat,0.0,2010.0002650000006,158.0604,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,3327.6684,0.5965362411802437
FDI52,18.7,Low Fat,0.10510455199999999,2132.8677436915864,121.7072,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,1347.5792,0.5952533675432969
FDN08,12.857645184135976,Regular,0.08793675199999999,2289.009591558443,115.9466,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,4124.630999999999,0.5997434252726106
DRD15,10.6,Low Fat,0.056795923,2232.5425970674487,232.8642,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,3485.4629999999997,0.5965362411802437
DRF01,5.655,Low Fat,0.176070535,2006.5117348314586,144.0102,OUT017,2007,High,2323.990558850987,2316.1811481083005,1749.7224,0.5939704939063503
DRH15,12.857645184135976,Low Fat,0.19244045,2232.5425970674487,43.9428,OUT019,1985,Small,1876.9091591289784,339.8285004616805,131.8284,0.33867864015394483
FDX59,10.195,Low Fat,0.051871718,2204.132226294819,35.3558,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,237.6906,0.5952533675432969
FDO37,8.06,Low Fat,0.035780177,2111.8086509090913,230.2326,OUT010,1998,High,2279.6276513432786,339.8285004616805,693.0978,0.3559974342527261
FDY56,16.35,Regular,0.104463896,2289.009591558443,227.1062,OUT010,1998,High,2279.6276513432786,339.8285004616805,225.7062,0.3559974342527261
FDR31,6.46,Regular,0.049162885,2289.009591558443,146.9102,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1895.5326,0.5965362411802437
NCH54,13.5,Low Fat,0.072655379,2258.7843002197783,157.792,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3994.8,0.5965362411802437
NCW06,16.2,Low Fat,0.050442528,2258.7843002197783,190.8162,OUT045,2002,High,2323.990558850987,2316.1811481083005,2693.8268,0.5958948043617703
NCC18,19.1,Low Fat,0.177992139,2258.7843002197783,173.1422,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2931.5174,0.5952533675432969
DRJ23,12.857645184135976,Low Fat,0.0,2139.2216224299054,188.1872,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,3214.4824,0.5997434252726106
FDO16,5.48,Low Fat,0.015131684,2132.8677436915864,83.025,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1414.825,0.5965362411802437
FDB08,6.055,Low Fat,0.031151714,2289.009591558443,158.7578,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,2085.9514,0.5965362411802437
NCZ53,9.6,Low Fat,0.024456797000000002,2010.0002650000006,186.6214,OUT013,1987,High,2279.6276513432786,2316.1811481083005,3203.1638,0.5978191148171905
DRJ01,6.135,Low Fat,0.192540665,2006.5117348314586,160.2236,OUT010,1998,High,2279.6276513432786,339.8285004616805,322.2472,0.3559974342527261
DRE48,8.43,Low Fat,0.01732573,2006.5117348314586,197.9768,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1182.4608,0.5965362411802437
DRA59,8.27,Regular,0.127821472,2006.5117348314586,185.9924,OUT013,1987,High,2279.6276513432786,2316.1811481083005,555.2772,0.5978191148171905
FDS27,10.195,Regular,0.012477512,2158.9779105882344,197.111,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,785.6439999999999,0.5965362411802437
NCW29,14.0,Low Fat,0.028980533,2010.0002650000006,129.531,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,2077.2960000000003,0.5952533675432969
DRN35,8.01,Low Fat,0.070356805,2139.2216224299054,36.8532,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,755.0172,0.5965362411802437
FDB09,16.25,Low Fat,0.057396092,2289.009591558443,125.8046,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,747.0276,0.5965362411802437
FDV59,13.35,Low Fat,0.048017962000000004,2204.132226294819,219.6166,OUT035,2004,Small,2323.990558850987,2316.1811481083005,3483.4656,0.5965362411802437
FDD26,12.857645184135976,Regular,0.071806046,2225.194903852079,186.5924,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,5182.5872,0.5997434252726106
FDV55,17.75,Low Fat,0.05507343,2289.009591558443,145.1444,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1886.8772,0.5965362411802437
FDH48,13.5,Low Fat,0.0,1952.9712070987655,88.054,OUT013,1987,High,2279.6276513432786,2316.1811481083005,1211.756,0.5978191148171905
FDM51,11.8,Regular,0.0,2158.9779105882344,102.4674,OUT010,1998,High,2279.6276513432786,339.8285004616805,203.7348,0.3559974342527261
DRG48,5.78,Low Fat,0.014577695,2006.5117348314586,147.2102,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,1895.5326,0.5965362411802437
FDP49,9.0,Regular,0.0,2111.8086509090913,55.2614,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,552.614,0.5952533675432969
FDB03,17.75,Regular,0.156831826,2232.5425970674487,241.0538,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,1201.769,0.5965362411802437
FDL10,8.395,Low Fat,0.0,2277.3217391666685,98.7042,OUT013,1987,High,2279.6276513432786,2316.1811481083005,892.8378,0.5978191148171905
FDJ32,12.857645184135976,Low Fat,0.057512481,2289.009591558443,62.5536,OUT027,1985,Medium,2279.6276513432786,3694.038557647059,1592.5936,0.5997434252726106
FDD11,12.85,Low Fat,0.0,2374.3327729729745,253.00400000000002,OUT018,2009,Medium,2279.6276513432786,1995.4987392241392,3795.06,0.5952533675432969
FDW13,8.5,Low Fat,0.09803690300000001,2225.194903852079,51.5324,OUT049,1999,Medium,1876.9091591289784,2316.1811481083005,882.8508,0.5965362411802437
FDA32,14.0,Low Fat,0.0,2289.009591558443,216.9192,OUT017,2007,High,2323.990558850987,2316.1811481083005,6471.576,0.5939704939063503
DRQ35,9.3,Low Fat,0.042377219,2139.2216224299054,123.7388,OUT045,2002,High,2323.990558850987,2316.1811481083005,1609.9044,0.5958948043617703
DRI37,15.85,Low Fat,0.10759787900000001,2006.5117348314586,58.7904,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,585.904,0.5965362411802437
FDU38,10.8,Low Fat,0.082549896,2232.5425970674487,193.7504,OUT046,1997,Small,1876.9091591289784,2316.1811481083005,4602.0096,0.5965362411802437
FDJ07,7.26,Low Fat,0.02414202,2158.9779105882344,117.415,OUT010,1998,High,2279.6276513432786,339.8285004616805,466.06,0.3559974342527261
